,yearmonthdatetime,승차총승객수,monthtime,datetime,in,ratio,time,평일,토요일,일요일,base
299,202409181100,22377,202409,2024091100,949.0085700000001,0.04241,11,30.0,44.75,34.5,32757.0
300,202409181200,22377,202409,2024091200,990.18225,0.04425,12,38.099999999999994,46.35,32.25,32757.0
301,202409181300,22377,202409,2024091300,1067.6066700000001,0.04771,13,39.349999999999994,45.8,38.25,32757.0
302,202409181400,22377,202409,2024091400,1319.34792,0.05896,14,41.8,49.1,33.9,32757.0
303,202409181500,22377,202409,2024091500,1648.7373599999999,0.07368,15,48.05,52.9,36.8,32757.0
304,202409181600,22377,202409,2024091600,1924.64577,0.08601,16,53.599999999999994,57.5,38.1,32757.0
305,202409181700,22377,202409,2024091700,2136.5559599999997,0.09548,17,73.94999999999999,57.65,35.85,32757.0
306,202409181800,22377,202409,2024091800,2797.125,0.125,18,76.35,54.05,41.75,32757.0
307,202409181900,22377,202409,2024091900,1831.78122,0.08186,19,44.85,48.8,41.6,32757.0
308,202409182000,22377,202409,2024092000,1645.3808099999999,0.07353,20,33.5,46.1,39.15,32757.0
309,202409182100,22377,202409,2024092100,1645.15704,0.07352,21,30.75,44.2,35.95,32757.0
310,202409182200,22377,202409,2024092200,1525.4400899999998,0.06817,22,42.75,39.2,29.6,32757.0
311,202409182300,22377,202409,2024092300,627.4510799999999,0.02804,23,27.85,38.55,27.9,32757.0
312,202409170000,25529,202409,2024090000,44.93104,0.00176,00,11.05,0.0,0.0,32757.0
313,202409170100,25529,202409,2024090100,0.25529,1e-05,01,,,,
314,202409170200,25529,202409,2024090200,0.0,0.0,02,,,,
315,202409170300,25529,202409,2024090300,0.0,0.0,03,,,,
316,202409170400,25529,202409,2024090400,0.76587,3e-05,04,,,,
317,202409170500,25529,202409,2024090500,43.90988,0.00172,05,5.7,5.05,2.55,32757.0
318,202409170600,25529,202409,2024090600,102.116,0.004,06,15.4,12.45,7.85,32757.0
319,202409170700,25529,202409,2024090700,220.57056,0.00864,07,23.15,14.35,10.7,32757.0
320,202409170800,25529,202409,2024090800,454.4162,0.0178,08,40.5,29.35,19.85,32757.0
321,202409170900,25529,202409,2024090900,791.90958,0.03102,09,32.65,38.45,24.9,32757.0
322,202409171000,25529,202409,2024091000,929.5108899999999,0.03641,10,33.849999999999994,43.25,31.0,32757.0
323,202409171100,25529,202409,2024091100,1082.68489,0.04241,11,30.0,44.75,34.5,32757.0
324,202409171200,25529,202409,2024091200,1129.65825,0.04425,12,38.099999999999994,46.35,32.25,32757.0
325,202409171300,25529,202409,2024091300,1217.9885900000002,0.04771,13,39.349999999999994,45.8,38.25,32757.0
326,202409171400,25529,202409,2024091400,1505.18984,0.05896,14,41.8,49.1,33.9,32757.0
327,202409171500,25529,202409,2024091500,1880.97672,0.07368,15,48.05,52.9,36.8,32757.0
328,202409171600,25529,202409,2024091600,2195.74929,0.08601,16,53.599999999999994,57.5,38.1,32757.0
329,202409171700,25529,202409,2024091700,2437.5089199999998,0.09548,17,73.94999999999999,57.65,35.85,32757.0
330,202409171800,25529,202409,2024091800,3191.125,0.125,18,76.35,54.05,41.75,32757.0
331,202409171900,25529,202409,2024091900,2089.8039400000002,0.08186,19,44.85,48.8,41.6,32757.0
332,202409172000,25529,202409,2024092000,1877.14737,0.07353,20,33.5,46.1,39.15,32757.0
333,202409172100,25529,202409,2024092100,1876.89208,0.07352,21,30.75,44.2,35.95,32757.0
334,202409172200,25529,202409,2024092200,1740.3119299999998,0.06817,22,42.75,39.2,29.6,32757.0
335,202409172300,25529,202409,2024092300,715.83316,0.02804,23,27.85,38.55,27.9,32757.0
336,202409160000,32110,202409,2024090000,56.513600000000004,0.00176,00,11.05,0.0,0.0,32757.0
337,202409160100,32110,202409,2024090100,0.32110000000000005,1e-05,01,,,,
338,202409160200,32110,202409,2024090200,0.0,0.0,02,,,,
339,202409160300,32110,202409,2024090300,0.0,0.0,03,,,,
340,202409160400,32110,202409,2024090400,0.9633,3e-05,04,,,,
341,202409160500,32110,202409,2024090500,55.2292,0.00172,05,5.7,5.05,2.55,32757.0
342,202409160600,32110,202409,2024090600,128.44,0.004,06,15.4,12.45,7.85,32757.0
343,202409160700,32110,202409,2024090700,277.4304,0.00864,07,23.15,14.35,10.7,32757.0
344,202409160800,32110,202409,2024090800,571.558,0.0178,08,40.5,29.35,19.85,32757.0
345,202409160900,32110,202409,2024090900,996.0522,0.03102,09,32.65,38.45,24.9,32757.0
346,202409161000,32110,202409,2024091000,1169.1251,0.03641,10,33.849999999999994,43.25,31.0,32757.0
347,202409161100,32110,202409,2024091100,1361.7851,0.04241,11,30.0,44.75,34.5,32757.0
348,202409161200,32110,202409,2024091200,1420.8674999999998,0.04425,12,38.099999999999994,46.35,32.25,32757.0
349,202409161300,32110,202409,2024091300,1531.9681,0.04771,13,39.349999999999994,45.8,38.25,32757.0
350,202409161400,32110,202409,2024091400,1893.2056,0.05896,14,41.8,49.1,33.9,32757.0
351,202409161500,32110,202409,2024091500,2365.8648,0.07368,15,48.05,52.9,36.8,32757.0
352,202409161600,32110,202409,2024091600,2761.7811,0.08601,16,53.599999999999994,57.5,38.1,32757.0
353,202409161700,32110,202409,2024091700,3065.8628,0.09548,17,73.94999999999999,57.65,35.85,32757.0
354,202409161800,32110,202409,2024091800,4013.75,0.125,18,76.35,54.05,41.75,32757.0
355,202409161900,32110,202409,2024091900,2628.5246,0.08186,19,44.85,48.8,41.6,32757.0
356,202409162000,32110,202409,2024092000,2361.0483,0.07353,20,33.5,46.1,39.15,32757.0
357,202409162100,32110,202409,2024092100,2360.7272000000003,0.07352,21,30.75,44.2,35.95,32757.0
358,202409162200,32110,202409,2024092200,2188.9386999999997,0.06817,22,42.75,39.2,29.6,32757.0
359,202409162300,32110,202409,2024092300,900.3643999999999,0.02804,23,27.85,38.55,27.9,32757.0
360,202409150000,34368,202409,2024090000,60.487680000000005,0.00176,00,11.05,0.0,0.0,32757.0
361,202409150100,34368,202409,2024090100,0.34368000000000004,1e-05,01,,,,
362,202409150200,34368,202409,2024090200,0.0,0.0,02,,,,
363,202409150300,34368,202409,2024090300,0.0,0.0,03,,,,
364,202409150400,34368,202409,2024090400,1.03104,3e-05,04,,,,
365,202409150500,34368,202409,2024090500,59.11296,0.00172,05,5.7,5.05,2.55,32757.0
366,202409150600,34368,202409,2024090600,137.472,0.004,06,15.4,12.45,7.85,32757.0
367,202409150700,34368,202409,2024090700,296.93952,0.00864,07,23.15,14.35,10.7,32757.0
368,202409150800,34368,202409,2024090800,611.7504,0.0178,08,40.5,29.35,19.85,32757.0
369,202409150900,34368,202409,2024090900,1066.09536,0.03102,09,32.65,38.45,24.9,32757.0
370,202409151000,34368,202409,2024091000,1251.33888,0.03641,10,33.849999999999994,43.25,31.0,32757.0
371,202409151100,34368,202409,2024091100,1457.54688,0.04241,11,30.0,44.75,34.5,32757.0
372,202409151200,34368,202409,2024091200,1520.7839999999999,0.04425,12,38.099999999999994,46.35,32.25,32757.0
373,202409151300,34368,202409,2024091300,1639.69728,0.04771,13,39.349999999999994,45.8,38.25,32757.0
374,202409151400,34368,202409,2024091400,2026.33728,0.05896,14,41.8,49.1,33.9,32757.0
375,202409151500,34368,202409,2024091500,2532.2342399999998,0.07368,15,48.05,52.9,36.8,32757.0
376,202409151600,34368,202409,2024091600,2955.99168,0.08601,16,53.599999999999994,57.5,38.1,32757.0
377,202409151700,34368,202409,2024091700,3281.45664,0.09548,17,73.94999999999999,57.65,35.85,32757.0
378,202409151800,34368,202409,2024091800,4296.0,0.125,18,76.35,54.05,41.75,32757.0
379,202409151900,34368,202409,2024091900,2813.36448,0.08186,19,44.85,48.8,41.6,32757.0
380,202409152000,34368,202409,2024092000,2527.07904,0.07353,20,33.5,46.1,39.15,32757.0
381,202409152100,34368,202409,2024092100,2526.73536,0.07352,21,30.75,44.2,35.95,32757.0
382,202409152200,34368,202409,2024092200,2342.86656,0.06817,22,42.75,39.2,29.6,32757.0
383,202409152300,34368,202409,2024092300,963.67872,0.02804,23,27.85,38.55,27.9,32757.0
384,202409140000,29830,202409,2024090000,52.500800000000005,0.00176,00,11.05,0.0,0.0,32757.0
385,202409140100,29830,202409,2024090100,0.2983,1e-05,01,,,,
386,202409140200,29830,202409,2024090200,0.0,0.0,02,,,,
387,202409140300,29830,202409,2024090300,0.0,0.0,03,,,,
388,202409140400,29830,202409,2024090400,0.8949,3e-05,04,,,,
389,202409140500,29830,202409,2024090500,51.3076,0.00172,05,5.7,5.05,2.55,32757.0
390,202409140600,29830,202409,2024090600,119.32000000000001,0.004,06,15.4,12.45,7.85,32757.0
391,202409140700,29830,202409,2024090700,257.7312,0.00864,07,23.15,14.35,10.7,32757.0
392,202409140800,29830,202409,2024090800,530.974,0.0178,08,40.5,29.35,19.85,32757.0
393,202409140900,29830,202409,2024090900,925.3266,0.03102,09,32.65,38.45,24.9,32757.0
394,202409141000,29830,202409,2024091000,1086.1102999999998,0.03641,10,33.849999999999994,43.25,31.0,32757.0
395,202409141100,29830,202409,2024091100,1265.0903,0.04241,11,30.0,44.75,34.5,32757.0
396,202409141200,29830,202409,2024091200,1319.9775,0.04425,12,38.099999999999994,46.35,32.25,32757.0
397,202409141300,29830,202409,2024091300,1423.1893,0.04771,13,39.349999999999994,45.8,38.25,32757.0
398,202409141400,29830,202409,2024091400,1758.7767999999999,0.05896,14,41.8,49.1,33.9,32757.0
399,202409141500,29830,202409,2024091500,2197.8743999999997,0.07368,15,48.05,52.9,36.8,32757.0
400,202409141600,29830,202409,2024091600,2565.6783,0.08601,16,53.599999999999994,57.5,38.1,32757.0
401,202409141700,29830,202409,2024091700,2848.1684,0.09548,17,73.94999999999999,57.65,35.85,32757.0
402,202409141800,29830,202409,2024091800,3728.75,0.125,18,76.35,54.05,41.75,32757.0
403,202409141900,29830,202409,2024091900,2441.8838,0.08186,19,44.85,48.8,41.6,32757.0
404,202409142000,29830,202409,2024092000,2193.3999,0.07353,20,33.5,46.1,39.15,32757.0
405,202409142100,29830,202409,2024092100,2193.1016,0.07352,21,30.75,44.2,35.95,32757.0
406,202409142200,29830,202409,2024092200,2033.5111,0.06817,22,42.75,39.2,29.6,32757.0
407,202409142300,29830,202409,2024092300,836.4331999999999,0.02804,23,27.85,38.55,27.9,32757.0
408,202409130000,32731,202409,2024090000,57.60656,0.00176,00,11.05,0.0,0.0,32757.0
409,202409130100,32731,202409,2024090100,0.32731000000000005,1e-05,01,,,,
410,202409130200,32731,202409,2024090200,0.0,0.0,02,,,,
411,202409130300,32731,202409,2024090300,0.0,0.0,03,,,,
412,202409130400,32731,202409,2024090400,0.98193,3e-05,04,,,,
413,202409130500,32731,202409,2024090500,56.29732,0.00172,05,5.7,5.05,2.55,32757.0
414,202409130600,32731,202409,2024090600,130.924,0.004,06,15.4,12.45,7.85,32757.0
415,202409130700,32731,202409,2024090700,282.79584,0.00864,07,23.15,14.35,10.7,32757.0
416,202409130800,32731,202409,2024090800,582.6118,0.0178,08,40.5,29.35,19.85,32757.0
417,202409130900,32731,202409,2024090900,1015.31562,0.03102,09,32.65,38.45,24.9,32757.0
418,202409131000,32731,202409,2024091000,1191.73571,0.03641,10,33.849999999999994,43.25,31.0,32757.0
419,202409131100,32731,202409,2024091100,1388.1217100000001,0.04241,11,30.0,44.75,34.5,32757.0
420,202409131200,32731,202409,2024091200,1448.34675,0.04425,12,38.099999999999994,46.35,32.25,32757.0
421,202409131300,32731,202409,2024091300,1561.59601,0.04771,13,39.349999999999994,45.8,38.25,32757.0
422,202409131400,32731,202409,2024091400,1929.8197599999999,0.05896,14,41.8,49.1,33.9,32757.0
423,202409131500,32731,202409,2024091500,2411.6200799999997,0.07368,15,48.05,52.9,36.8,32757.0
424,202409131600,32731,202409,2024091600,2815.19331,0.08601,16,53.599999999999994,57.5,38.1,32757.0
425,202409131700,32731,202409,2024091700,3125.15588,0.09548,17,73.94999999999999,57.65,35.85,32757.0
426,202409131800,32731,202409,2024091800,4091.375,0.125,18,76.35,54.05,41.75,32757.0
427,202409131900,32731,202409,2024091900,2679.35966,0.08186,19,44.85,48.8,41.6,32757.0
428,202409132000,32731,202409,2024092000,2406.71043,0.07353,20,33.5,46.1,39.15,32757.0
429,202409132100,32731,202409,2024092100,2406.38312,0.07352,21,30.75,44.2,35.95,32757.0
430,202409132200,32731,202409,2024092200,2231.27227,0.06817,22,42.75,39.2,29.6,32757.0
431,202409132300,32731,202409,2024092300,917.77724,0.02804,23,27.85,38.55,27.9,32757.0
432,202409120000,31988,202409,2024090000,56.298880000000004,0.00176,00,11.05,0.0,0.0,32757.0
433,202409120100,31988,202409,2024090100,0.31988000000000005,1e-05,01,,,,
434,202409120200,31988,202409,2024090200,0.0,0.0,02,,,,
435,202409120300,31988,202409,2024090300,0.0,0.0,03,,,,
436,202409120400,31988,202409,2024090400,0.95964,3e-05,04,,,,
437,202409120500,31988,202409,2024090500,55.01936,0.00172,05,5.7,5.05,2.55,32757.0
438,202409120600,31988,202409,2024090600,127.952,0.004,06,15.4,12.45,7.85,32757.0
439,202409120700,31988,202409,2024090700,276.37632,0.00864,07,23.15,14.35,10.7,32757.0
440,202409120800,31988,202409,2024090800,569.3864,0.0178,08,40.5,29.35,19.85,32757.0
441,202409120900,31988,202409,2024090900,992.26776,0.03102,09,32.65,38.45,24.9,32757.0
442,202409121000,31988,202409,2024091000,1164.68308,0.03641,10,33.849999999999994,43.25,31.0,32757.0
443,202409121100,31988,202409,2024091100,1356.6110800000001,0.04241,11,30.0,44.75,34.5,32757.0
444,202409121200,31988,202409,2024091200,1415.4689999999998,0.04425,12,38.099999999999994,46.35,32.25,32757.0
445,202409121300,31988,202409,2024091300,1526.14748,0.04771,13,39.349999999999994,45.8,38.25,32757.0
446,202409121400,31988,202409,2024091400,1886.0124799999999,0.05896,14,41.8,49.1,33.9,32757.0
447,202409121500,31988,202409,2024091500,2356.8758399999997,0.07368,15,48.05,52.9,36.8,32757.0
448,202409121600,31988,202409,2024091600,2751.2878800000003,0.08601,16,53.599999999999994,57.5,38.1,32757.0
449,202409121700,31988,202409,2024091700,3054.21424,0.09548,17,73.94999999999999,57.65,35.85,32757.0
450,202409121800,31988,202409,2024091800,3998.5,0.125,18,76.35,54.05,41.75,32757.0
451,202409121900,31988,202409,2024091900,2618.53768,0.08186,19,44.85,48.8,41.6,32757.0
452,202409122000,31988,202409,2024092000,2352.07764,0.07353,20,33.5,46.1,39.15,32757.0
453,202409122100,31988,202409,2024092100,2351.75776,0.07352,21,30.75,44.2,35.95,32757.0
454,202409122200,31988,202409,2024092200,2180.62196,0.06817,22,42.75,39.2,29.6,32757.0
455,202409122300,31988,202409,2024092300,896.9435199999999,0.02804,23,27.85,38.55,27.9,32757.0
456,202409110000,35374,202409,2024090000,62.25824,0.00176,00,11.05,0.0,0.0,32757.0
457,202409110100,35374,202409,2024090100,0.35374000000000005,1e-05,01,,,,
458,202409110200,35374,202409,2024090200,0.0,0.0,02,,,,
459,202409110300,35374,202409,2024090300,0.0,0.0,03,,,,
460,202409110400,35374,202409,2024090400,1.06122,3e-05,04,,,,
461,202409110500,35374,202409,2024090500,60.84328,0.00172,05,5.7,5.05,2.55,32757.0
462,202409110600,35374,202409,2024090600,141.496,0.004,06,15.4,12.45,7.85,32757.0
463,202409110700,35374,202409,2024090700,305.63136000000003,0.00864,07,23.15,14.35,10.7,32757.0
464,202409110800,35374,202409,2024090800,629.6572,0.0178,08,40.5,29.35,19.85,32757.0
465,202409110900,35374,202409,2024090900,1097.3014799999999,0.03102,09,32.65,38.45,24.9,32757.0
466,202409111000,35374,202409,2024091000,1287.96734,0.03641,10,33.849999999999994,43.25,31.0,32757.0
467,202409111100,35374,202409,2024091100,1500.21134,0.04241,11,30.0,44.75,34.5,32757.0
468,202409111200,35374,202409,2024091200,1565.2994999999999,0.04425,12,38.099999999999994,46.35,32.25,32757.0
469,202409111300,35374,202409,2024091300,1687.69354,0.04771,13,39.349999999999994,45.8,38.25,32757.0
470,202409111400,35374,202409,2024091400,2085.6510399999997,0.05896,14,41.8,49.1,33.9,32757.0
471,202409111500,35374,202409,2024091500,2606.35632,0.07368,15,48.05,52.9,36.8,32757.0
472,202409111600,35374,202409,2024091600,3042.5177400000002,0.08601,16,53.599999999999994,57.5,38.1,32757.0
473,202409111700,35374,202409,2024091700,3377.5095199999996,0.09548,17,73.94999999999999,57.65,35.85,32757.0
474,202409111800,35374,202409,2024091800,4421.75,0.125,18,76.35,54.05,41.75,32757.0
475,202409111900,35374,202409,2024091900,2895.71564,0.08186,19,44.85,48.8,41.6,32757.0
476,202409112000,35374,202409,2024092000,2601.05022,0.07353,20,33.5,46.1,39.15,32757.0
477,202409112100,35374,202409,2024092100,2600.69648,0.07352,21,30.75,44.2,35.95,32757.0
478,202409112200,35374,202409,2024092200,2411.4455799999996,0.06817,22,42.75,39.2,29.6,32757.0
479,202409112300,35374,202409,2024092300,991.8869599999999,0.02804,23,27.85,38.55,27.9,32757.0
480,202409100000,37411,202409,2024090000,65.84336,0.00176,00,11.05,0.0,0.0,32757.0
481,202409100100,37411,202409,2024090100,0.37411000000000005,1e-05,01,,,,
482,202409100200,37411,202409,2024090200,0.0,0.0,02,,,,
483,202409100300,37411,202409,2024090300,0.0,0.0,03,,,,
484,202409100400,37411,202409,2024090400,1.12233,3e-05,04,,,,
485,202409100500,37411,202409,2024090500,64.34692,0.00172,05,5.7,5.05,2.55,32757.0
486,202409100600,37411,202409,2024090600,149.644,0.004,06,15.4,12.45,7.85,32757.0
487,202409100700,37411,202409,2024090700,323.23104,0.00864,07,23.15,14.35,10.7,32757.0
488,202409100800,37411,202409,2024090800,665.9158,0.0178,08,40.5,29.35,19.85,32757.0
489,202409100900,37411,202409,2024090900,1160.48922,0.03102,09,32.65,38.45,24.9,32757.0
490,202409101000,37411,202409,2024091000,1362.1345099999999,0.03641,10,33.849999999999994,43.25,31.0,32757.0
491,202409101100,37411,202409,2024091100,1586.6005100000002,0.04241,11,30.0,44.75,34.5,32757.0
492,202409101200,37411,202409,2024091200,1655.4367499999998,0.04425,12,38.099999999999994,46.35,32.25,32757.0
493,202409101300,37411,202409,2024091300,1784.8788100000002,0.04771,13,39.349999999999994,45.8,38.25,32757.0
494,202409101400,37411,202409,2024091400,2205.75256,0.05896,14,41.8,49.1,33.9,32757.0
495,202409101500,37411,202409,2024091500,2756.4424799999997,0.07368,15,48.05,52.9,36.8,32757.0
496,202409101600,37411,202409,2024091600,3217.72011,0.08601,16,53.599999999999994,57.5,38.1,32757.0
497,202409101700,37411,202409,2024091700,3572.0022799999997,0.09548,17,73.94999999999999,57.65,35.85,32757.0
498,202409101800,37411,202409,2024091800,4676.375,0.125,18,76.35,54.05,41.75,32757.0
499,202409101900,37411,202409,2024091900,3062.46446,0.08186,19,44.85,48.8,41.6,32757.0
500,202409102000,37411,202409,2024092000,2750.83083,0.07353,20,33.5,46.1,39.15,32757.0
501,202409102100,37411,202409,2024092100,2750.45672,0.07352,21,30.75,44.2,35.95,32757.0
502,202409102200,37411,202409,2024092200,2550.3078699999996,0.06817,22,42.75,39.2,29.6,32757.0
503,202409102300,37411,202409,2024092300,1049.00444,0.02804,23,27.85,38.55,27.9,32757.0
504,202409090000,37395,202409,2024090000,65.8152,0.00176,00,11.05,0.0,0.0,32757.0
505,202409090100,37395,202409,2024090100,0.37395,1e-05,01,,,,
506,202409090200,37395,202409,2024090200,0.0,0.0,02,,,,
507,202409090300,37395,202409,2024090300,0.0,0.0,03,,,,
508,202409090400,37395,202409,2024090400,1.12185,3e-05,04,,,,
509,202409090500,37395,202409,2024090500,64.3194,0.00172,05,5.7,5.05,2.55,32757.0
510,202409090600,37395,202409,2024090600,149.58,0.004,06,15.4,12.45,7.85,32757.0
511,202409090700,37395,202409,2024090700,323.0928,0.00864,07,23.15,14.35,10.7,32757.0
512,202409090800,37395,202409,2024090800,665.631,0.0178,08,40.5,29.35,19.85,32757.0
513,202409090900,37395,202409,2024090900,1159.9929,0.03102,09,32.65,38.45,24.9,32757.0
514,202409091000,37395,202409,2024091000,1361.55195,0.03641,10,33.849999999999994,43.25,31.0,32757.0
515,202409091100,37395,202409,2024091100,1585.9219500000002,0.04241,11,30.0,44.75,34.5,32757.0
516,202409091200,37395,202409,2024091200,1654.72875,0.04425,12,38.099999999999994,46.35,32.25,32757.0
517,202409091300,37395,202409,2024091300,1784.11545,0.04771,13,39.349999999999994,45.8,38.25,32757.0
518,202409091400,37395,202409,2024091400,2204.8092,0.05896,14,41.8,49.1,33.9,32757.0
519,202409091500,37395,202409,2024091500,2755.2635999999998,0.07368,15,48.05,52.9,36.8,32757.0
520,202409091600,37395,202409,2024091600,3216.34395,0.08601,16,53.599999999999994,57.5,38.1,32757.0
